rpm,dp,db,rhop,thetap,mu,EB_bp,Jb,U1,U2,ep1,ep2,Sb,t,Rp,Rfe,kp,Pk
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,6.00 ,0.732500 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,6.50 ,0.747890 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,7.00 ,0.761600 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,7.50 ,0.773900 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,8.00 ,0.784990 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,8.50 ,0.795050 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,9.00 ,0.804200 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,9.50 ,0.812580 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,10.00 ,0.820260 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,10.50 ,0.827350 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,11.00 ,0.833890 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,11.50 ,0.839960 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,12.00 ,0.845590 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,12.50 ,0.850850 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,13.00 ,0.855760 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,13.50 ,0.860350 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,14.00 ,0.864670 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,14.50 ,0.868720 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,15.00 ,0.872540 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,15.50 ,0.876140 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,16.00 ,0.879550 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,16.50 ,0.882770 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,17.00 ,0.885820 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,17.50 ,0.888720 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,18.00 ,0.891480 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,18.50 ,0.894100 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,19.00 ,0.896600 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,19.50 ,0.898980 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,20.00 ,0.901260 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,25.00 ,0.919410 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,30.00 ,0.931930 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,35.00 ,0.941080 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,40.00 ,0.948060 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,45.00 ,0.953560 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,50.00 ,0.958010 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,60.00 ,0.964760 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,70.00 ,0.969640 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,80.00 ,0.973340 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,90.00 ,0.976230 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,100.00 ,0.978550 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,110.00 ,0.980460 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,120.00 ,0.982060 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,130.00 ,0.983420 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,140.00 ,0.984580 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,150.00 ,0.985600 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,160.00 ,0.986480 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,170.00 ,0.987270 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,180.00 ,0.987970 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,190.00 ,0.988590 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,200.00 ,0.989160 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,210.00 ,0.989670 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,220.00 ,0.990130 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,230.00 ,0.990560 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,240.00 ,0.990950 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,250.00 ,0.991310 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,260.00 ,0.991640 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,270.00 ,0.991940 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,280.00 ,0.992230 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,290.00 ,0.992500 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,300.00 ,0.992740 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,310.00 ,0.992980 ,0.000000 ,0.4564 ,3.94E-03
1200 ,157.5 ,0.50 ,4200 ,90 ,2.30E-03,0.00E+00,0.9653 ,1.9395 ,0.2227 ,6.4722 ,0.3107 ,115.84 ,320.00 ,0.993190 ,0.000000 ,0.4564 ,3.94E-03
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.00 ,0.000000 ,0.000000 ,0.0000 ,0.00E+00
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.01 ,0.000412 ,0.000002 ,0.0002 ,2.34E-06
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.02 ,0.000824 ,0.000005 ,0.0004 ,4.69E-06
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.03 ,0.001235 ,0.000007 ,0.0006 ,7.03E-06
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.04 ,0.001646 ,0.000009 ,0.0008 ,9.37E-06
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.05 ,0.002057 ,0.000011 ,0.0010 ,1.17E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.06 ,0.002467 ,0.000014 ,0.0012 ,1.41E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.07 ,0.002877 ,0.000016 ,0.0015 ,1.64E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.08 ,0.003287 ,0.000018 ,0.0017 ,1.87E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.09 ,0.003696 ,0.000020 ,0.0019 ,2.11E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.10 ,0.004105 ,0.000023 ,0.0021 ,2.34E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.20 ,0.008177 ,0.000045 ,0.0042 ,4.69E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.30 ,0.012215 ,0.000068 ,0.0062 ,7.03E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.40 ,0.016221 ,0.000090 ,0.0075 ,8.49E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.50 ,0.020194 ,0.000113 ,0.0086 ,9.74E-05
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.60 ,0.024136 ,0.000135 ,0.0097 ,1.10E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.70 ,0.028045 ,0.000158 ,0.0107 ,1.21E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.80 ,0.031924 ,0.000180 ,0.0116 ,1.30E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,0.90 ,0.035772 ,0.000203 ,0.0123 ,1.39E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,1.00 ,0.039589 ,0.000225 ,0.0129 ,1.46E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,1.50 ,0.058231 ,0.000338 ,0.0145 ,1.63E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,2.00 ,0.076163 ,0.000450 ,0.0151 ,1.70E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,2.50 ,0.093424 ,0.000563 ,0.0156 ,1.76E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,3.00 ,0.110050 ,0.000675 ,0.0161 ,1.81E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,3.50 ,0.126080 ,0.000788 ,0.0164 ,1.85E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,4.00 ,0.141540 ,0.000900 ,0.0168 ,1.89E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,4.50 ,0.156470 ,0.001013 ,0.0171 ,1.93E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,5.00 ,0.170880 ,0.001125 ,0.0174 ,1.96E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,5.50 ,0.184810 ,0.001238 ,0.0177 ,2.00E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,6.00 ,0.198280 ,0.001350 ,0.0181 ,2.03E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,6.50 ,0.211320 ,0.001463 ,0.0183 ,2.07E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,7.00 ,0.223930 ,0.001575 ,0.0185 ,2.09E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,7.50 ,0.236150 ,0.001688 ,0.0187 ,2.11E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,8.00 ,0.247990 ,0.001800 ,0.0190 ,2.14E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,8.50 ,0.259470 ,0.001913 ,0.0193 ,2.18E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,9.00 ,0.270600 ,0.002025 ,0.0196 ,2.21E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,9.50 ,0.281400 ,0.002138 ,0.0198 ,2.23E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,10.00 ,0.291890 ,0.002250 ,0.0199 ,2.24E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,10.50 ,0.302070 ,0.002363 ,0.0202 ,2.27E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,11.00 ,0.311970 ,0.002475 ,0.0205 ,2.31E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,11.50 ,0.321590 ,0.002588 ,0.0208 ,2.34E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,12.00 ,0.330950 ,0.002700 ,0.0210 ,2.37E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,12.50 ,0.340050 ,0.002813 ,0.0211 ,2.38E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,13.00 ,0.348900 ,0.002925 ,0.0212 ,2.39E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,13.50 ,0.357520 ,0.003038 ,0.0215 ,2.42E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,14.00 ,0.365920 ,0.003151 ,0.0218 ,2.45E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,14.50 ,0.374100 ,0.003263 ,0.0220 ,2.48E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,15.00 ,0.382070 ,0.003376 ,0.0223 ,2.51E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,15.50 ,0.389840 ,0.003488 ,0.0225 ,2.54E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,16.00 ,0.397420 ,0.003601 ,0.0228 ,2.57E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,16.50 ,0.404810 ,0.003713 ,0.0230 ,2.59E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,17.00 ,0.412020 ,0.003826 ,0.0232 ,2.62E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,17.50 ,0.419060 ,0.003938 ,0.0235 ,2.64E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,18.00 ,0.425940 ,0.004051 ,0.0237 ,2.67E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,18.50 ,0.432650 ,0.004163 ,0.0240 ,2.70E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,19.00 ,0.439210 ,0.004276 ,0.0243 ,2.74E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,19.50 ,0.445620 ,0.004388 ,0.0246 ,2.77E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,20.00 ,0.451880 ,0.004501 ,0.0249 ,2.80E-04
850 ,35.0 ,0.50 ,2650 ,70 ,2.56E-03,1.54E-19,0.7395 ,1.3838 ,0.1545 ,2.8313 ,0.1244 ,88.74 ,25.00 ,0.507510 ,0.005626 ,0.0280 ,3.15E-04
